"Turbine_ID","X.coordinate","Y.coordinate","Site.Name","No..of.Turbines","Turbine.Capacity..MW.","Capacity","Status.Summary","Old.Ref.ID","Record.Last.Updated..dd.mm.yyyy.","County","Region","Country","Planning.Application.Submitted","Under.Construction","Operational","Size","year","Censusboundaries","Airports","Aonb","Aroads","Broads","Hcoast","Localunitaryauthority","Minroads","Motorways","Nationalparks","Nnr","Powerlines","Primaryroads","Railway","Ramsar","Sacs","Spa","Sssi","Ukelevation","Urbanregions","Windspeed45","Code","Type","Council_size","Con","Lab","LD","Other","SNP_PC","Control","Majority","Con_share","Lab_share","LD_share","Oth_share","SNP_PC_share","Age_Total","Age_Mean","Age_Median","Qual_Total","Qual_Level4","Qual_PercentL4","SocialGradeTotal","SocialGradePercentAB","Tenure_Total","Tenure_Owned","PercentOwner"
"S_1458",283058,370953,"Bodlondeb Wind Turbines",2,NA,0.02,"Refused/Abandoned","B0139","20/03/2012","Gwynedd","Wales","Wales","12/09/2011","","","Small",2011,"W01000137",51.95,21.07,4.62,0.79,141.36,"W06000003",0.18,47.21,6.49,7.04,0.11,3.69,3.94,21.49,8.01,8.66,1.44,290,2.14,7.9,7001,13,59,19,7,5,15,13,"NOC",30,32.2033898305085,11.864406779661,8.47457627118644,25.4237288135593,22.0338983050847,1537,44.3,47,1278,441,35,420,24.5,630,479,76
"S_1459",363366,140567,"Manor Farm (Somerset)",1,0.5,0.5,"Refused/Abandoned","C1947","30/01/2014","Somerset","South West","England","19/09/2013","","","Small",2013,"E01029021",18.86,8.71,0.01,0.62,50.99,"E07000187",0.9,29.59,54.54,13.09,0.35,0.77,1.83,17.07,6.93,17.08,1.31,115,0.08,6.5,3301,1,47,31,1,14,1,NA,"Con",24,65.9574468085106,2.12765957446809,29.7872340425532,2.12765957446809,NA,1238,42.4,45,999,328,33,339,31,488,419,86
"S_1460",276574,684700,"West Riverside Farm",1,NA,0.22,"Refused/Abandoned","IF1403","28/06/2013","Central","Scotland","Scotland","07/03/2013","","","Small",2013,"S01002528",33.81,27.76,4.16,0.46,124.32,"S12000014",0.78,3.81,22.3,17.4,2.62,8.74,6.47,11.27,10.24,9.6,0.06,143,2.4,7.1,8015,12,32,2,14,0,3,13,"NOC",17,6.25,43.75,0,9.375,40.625,807,43.6,46,693,150,22,547,17.9,361,284,79
"S_1461",477405,242065,"Knotwood Fields Farm (B)",2,0.1,0.2,"Refused/Abandoned","C2830","01/08/2014","Northamptonshire","East Midlands","England","18/03/2014","","","Small",2014,"E01027276",17.41,28.97,0.58,7.9,137.36,"E07000155",0.58,7.09,97.74,6.33,0.69,0.41,3.23,17.51,33.34,17.51,2.79,74,0.58,6,2706,1,42,32,1,3,6,NA,"Con",22,76.1904761904762,2.38095238095238,7.14285714285714,14.2857142857143,NA,2517,40.3,42,2003,642,32,766,38.5,1040,831,80
"S_1462",380695,831715,"North Tullo Farm Wind Turbines",2,NA,0.66,"Refused/Abandoned","B0434","27/06/2013","Grampian","Scotland","Scotland","25/10/2011","","","Small",2011,"S01000443",20.73,57.94,0.88,2.62,175.03,"S12000034",0.69,128.62,42.54,18,10.17,9.34,9.55,17.64,20.57,17.64,1.85,148,0.54,8.4,8001,12,43,5,10,15,1,12,"NOC",22,11.6279069767442,23.2558139534884,34.8837209302326,2.32558139534884,27.906976744186,608,40.2,43,501,179,36,421,29.5,241,205,85
"S_1463",188626,217140,"Marlsbrough Farm",1,0.1,0.1,"Refused/Abandoned","C1782","06/12/2013","Dyfed","Wales","Wales","17/06/2013","","","Small",2013,"W01000556",7.64,56.79,2.07,2.52,73.18,"W06000009",0.07,69.37,0.85,14.5,6.8,6.52,5.6,55.34,2.23,7.19,2.23,86,1.59,7.3,7016,13,60,3,9,1,42,5,"Ind",31,5,15,1.66666666666667,70,8.33333333333333,1149,48.3,53,995,295,30,293,19.5,509,415,82
"S_1464",396106,858506,"Mains of Hatton (Strichen)",2,NA,0.04,"Refused/Abandoned","B0100","25/08/2011","Grampian","Scotland","Scotland","31/01/2011","","","Small",2011,"S01000519",46.88,87.24,0.69,3.41,200.98,"S12000034",0.18,159.53,69.44,28.56,2.88,4.08,40.09,8.24,7.2,8.23,6.49,77,0.53,8.4,8001,12,43,5,10,15,1,12,"NOC",22,11.6279069767442,23.2558139534884,34.8837209302326,2.32558139534884,27.906976744186,515,39.7,42,422,97,23,360,17.5,196,162,83
"S_1465",352314,476121,"Green Dragon Farm wind cluster",3,0.1,0.3,"Refused/Abandoned","C1357","04/10/2013","Cumbria","North West","England","10/05/2013","","","Small",2013,"E01019348",35.21,1.12,0.59,2.16,66.77,"E07000031",0.27,0.01,6.79,2.06,0.5,5.89,0.67,3.39,2.06,3.39,1.98,56,0.44,5.9,906,1,51,14,3,34,0,NA,"LD",26,27.4509803921569,5.88235294117647,66.6666666666667,0,NA,1227,45,47,1007,425,42,324,35.5,518,434,84
"S_1466",269625,548483,"High Banks",1,0.22,0.26,"Refused/Abandoned","AA083","25/09/2014","Dumfries and Galloway","Scotland","Scotland","13/04/2010","","","Small",2010,"S01000902",79.49,9.31,0.08,2.35,41.55,"S12000006",0.3,54.2,45.77,20.38,4.57,6.71,34.85,12.53,13.72,12.53,2.99,61,1.97,7.3,8008,12,47,18,14,3,2,10,"NOC",24,38.2978723404255,29.7872340425532,6.38297872340426,4.25531914893617,21.2765957446809,943,47.5,52,813,221,27,557,14.9,443,311,70
"S_1467",432817,366151,"Amber Manor Farm",1,0.1,0.1,"Refused/Abandoned","C2361","14/02/2014","Derbyshire","East Midlands","England","28/10/2013","","","Small",2013,"E01019769",41.71,54.6,1.33,0.69,115.83,"E07000038",0.29,12.4,1.14,12.13,8.06,4.2,6.43,47.89,1.37,1.37,1.37,297,1.14,7.8,1007,1,53,17,34,0,2,NA,"Lab",27,32.0754716981132,64.1509433962264,0,3.77358490566038,NA,1905,47,50,1631,600,37,494,34.4,798,629,79
"S_1468",497269,466443,"Burrow House Farm",2,NA,0.45,"Refused/Abandoned","C3058","12/09/2014","Humberside","Yorkshire and Humber","England","02/06/2014","","","Small",2014,"E01012981",48.6,20.46,10.59,0.43,17.87,"E06000011",0.95,36.49,16.79,18.88,8.29,6.66,10.57,30.26,16.67,19.93,2.13,150,3.58,7.5,2021,11,67,52,6,3,6,NA,"Con",34,77.6119402985075,8.95522388059701,4.47761194029851,8.95522388059701,NA,1406,45,48,1207,375,31,424,24.3,611,350,57
"S_1469",377546,430587,"Huncoat Brickworks",1,NA,0.02,"Refused/Abandoned","N00446W","03/02/2010","Lancashire","North West","England","23/09/2004","","","Small",2004,"E01025053",37.49,4.9,0.56,1.63,115.21,"E07000120",0.24,0.85,27.47,31.19,0.21,0.73,0.39,31.15,11.41,11.41,4.55,179,0,6.2,2306,1,35,20,15,0,0,NA,"Con",18,57.1428571428571,42.8571428571429,0,0,NA,1552,37.9,39,1225,250,20,511,17,641,493,77
"S_1470",520019,395403,"Binbrook Technical Park",1,0.5,0.5,"Refused/Abandoned","C2642","29/04/2014","Lincolnshire","East Midlands","England","10/01/2014","","","Small",2014,"E01026415",18.13,0,5.99,1.58,24.89,"E07000142",0.21,21.58,90.97,17.1,1.96,6.45,9.79,16.49,16.49,16.49,7.76,99,0,6.4,2507,1,37,21,2,11,3,NA,"Con",19,56.7567567567568,5.40540540540541,29.7297297297297,8.10810810810811,NA,1057,40.8,44,846,165,20,317,12.9,406,263,65
"S_1471",288992,349821,"Gilar Farm",1,0.1,0.1,"Refused/Abandoned","C3067","14/08/2014","Gwynedd","Wales","Wales","27/05/2014","","","Small",2014,"W01000159",40.01,18.77,2.19,2.48,162.08,"W06000003",0.38,53.3,1.88,8.25,9.16,1.28,10.72,14.61,2.68,2.68,0.46,283,0.9,6.1,7001,13,59,13,10,5,19,12,"NOC",30,22.0338983050847,16.9491525423729,8.47457627118644,32.2033898305085,20.3389830508475,1435,44,46,1195,312,26,385,17.4,564,387,69
"S_1472",233392,64305,"Goodmerry Farm Wind Turbine",1,NA,0.05,"Refused/Abandoned","C0864","30/08/2013","Cornwall","South West","England","17/10/2012","","","Small",2012,"E01018785",17.51,4.72,3.39,4.8,14.39,"E06000052",0.36,64.07,14.78,11.54,1.85,4.75,4.28,65.43,4.77,7,2.4,114,1.39,6.6,827,11,123,48,0,39,36,NA,"NOC",62,39.0243902439024,0,31.7073170731707,29.2682926829268,NA,1946,44.1,47,1607,555,35,559,28.4,822,563,68
"S_1473",297676,661368,"EAST OF BREICH",2,NA,0.45,"Refused/Abandoned","C1489","24/01/2014","Lothian","Scotland","Scotland","25/04/2013","","","Small",2013,"S01006295",20.79,26.67,0.96,1.08,100.26,"S12000040",0.49,4.38,53.65,10.72,1.71,0.1,0.16,15.9,9.1,15.9,0.87,201,0.84,7.4,8029,12,33,1,16,0,1,15,"NOC",17,3.03030303030303,48.4848484848485,0,3.03030303030303,45.4545454545455,881,35.1,37,668,172,26,592,23.5,327,213,65
"S_1474",610846,338615,"Selbrigg Road Wind Turbine",1,0.5,0.5,"Refused/Abandoned","B0689","05/04/2013","Norfolk","Eastern","England","23/11/2012","","","Small",2012,"E01026733",25.53,1.29,4.22,2.87,5.45,"E07000147",0.2,103.71,24.58,8.3,14.59,1.26,1.71,5.28,1.83,5.28,1.83,62,1.1,6.6,2605,1,48,28,0,18,2,NA,"Con",25,58.3333333333333,0,37.5,4.16666666666667,NA,2322,45.9,49,1927,517,27,647,21.3,1033,716,69
"S_1475",273647,668126,"Palace Farm wind turbine",1,0.5,0.5,"Refused/Abandoned","C1366","12/08/2013","Strathclyde","Scotland","Scotland","14/05/2013","","","Small",2013,"S01004835",25.89,32.42,2.93,0.85,124.68,"S12000044",0.03,2.98,30.3,13.6,0.35,5.29,1.19,23.67,7.68,7.33,2.82,102,1.19,7.2,8023,12,70,0,41,0,3,26,"Lab",36,0,58.5714285714286,0,4.28571428571429,37.1428571428571,820,35.6,38,631,130,21,550,16.2,307,227,74
"S_1476",262937,859454,"Upper Badrain wind turbine",1,0.5,0.5,"Refused/Abandoned","C1375","06/08/2013","Highland","Scotland","Scotland","21/05/2013","","","Small",2013,"S01003905",16.29,25.61,5.08,1.72,242.96,"S12000017",0.42,144.09,39.84,14.39,6.93,3.37,5.42,3.17,2.41,3.17,2.41,141,1.17,7.3,8018,12,80,0,8,15,35,22,"NOC",41,0,10,18.75,43.75,27.5,1166,42.7,46,946,388,41,720,33.3,447,383,86
"S_1477",167931,619909,"Land West Of Balloch Farm",2,NA,0.4,"Refused/Abandoned","H0036","09/12/2013","Strathclyde","Scotland","Scotland","02/04/2013","","","Small",2013,"S01000714",2.46,25.82,35.43,0.01,164.14,"S12000035",1.14,81.16,75.99,62.69,21.84,3.4,55.36,7.25,35.35,7.26,3.12,13,0,6.6,8004,12,36,5,0,5,13,13,"NOC",19,13.8888888888889,0,13.8888888888889,36.1111111111111,36.1111111111111,986,43.5,46,815,167,20,625,10.9,419,282,67
"S_1478",212908,668079,"Toward Farm Wind turbine",1,NA,0.22,"Refused/Abandoned","C1082","10/12/2013","Strathclyde","Scotland","Scotland","20/03/2013","","","Small",2013,"S01000742",34.9,7.68,0.48,5.19,173.38,"S12000035",0.48,28.09,13.83,33.45,7.88,6.48,6.5,21.12,21.97,8.07,5.7,35,0.58,8.3,8004,12,36,5,0,5,13,13,"NOC",19,13.8888888888889,0,13.8888888888889,36.1111111111111,36.1111111111111,642,47.3,53,538,193,36,359,29,282,226,80
"S_1479",329877,131637,"Impens Farm",1,0.5,0.5,"Refused/Abandoned","C1438","18/09/2013","Somerset","South West","England","26/06/2013","","","Small",2013,"E01029144",26.57,3.27,0.87,5.36,36.43,"E07000188",0.04,0.47,20.96,6.07,0.17,7.93,2.33,4.38,6.39,4.38,1.25,17,0.28,6,3302,1,48,31,13,2,2,NA,"Con",25,64.5833333333333,27.0833333333333,4.16666666666667,4.16666666666667,NA,1255,43.1,46,1044,281,27,359,28.1,498,412,83
"S_1480",637107,331690,"The Chimneys",2,0.25,0.5,"Refused/Abandoned","C1853","30/01/2014","Norfolk","Eastern","England","08/08/2013","","","Small",2013,"E01026740",23.49,5.01,6.4,0.9,30.19,"E07000147",0.31,118.72,3.58,5.58,25.56,15.77,9.07,6.35,5.58,6.35,0.9,13,0.59,6.7,2605,1,48,27,0,18,3,NA,"Con",25,56.25,0,37.5,6.25,NA,2386,48,52,2064,472,23,687,19.5,1085,833,77
"S_1481",519731,395902,"Binbrook Technical Park (RAF Binbrook)",1,0.5,0.5,"Refused/Abandoned","C2643","29/04/2014","Lincolnshire","East Midlands","England","10/01/2014","","","Small",2014,"E01026415",17.56,0,6.53,2.11,24.82,"E07000142",0.62,21.02,90.51,17.27,1.9,6.36,9.64,16.38,16.38,16.38,7.34,105,0.17,6.6,2507,1,37,21,2,11,3,NA,"Con",19,56.7567567567568,5.40540540540541,29.7297297297297,8.10810810810811,NA,1057,40.8,44,846,165,20,317,12.9,406,263,65
"S_1482",378895,425945,"Croft Farm",1,NA,0.22,"Refused/Abandoned","IF1104","06/12/2012","Lancashire","North West","England","19/04/2012","","","Small",2012,"E01025395",34.39,9.74,0.59,1.3,119.46,"E07000125",0.16,5.64,27.89,32.45,0.08,0.42,3.98,32.45,11.09,11.09,6.46,284,0.42,7.5,2311,1,36,9,24,1,2,NA,"Lab",19,25,66.6666666666667,2.77777777777778,5.55555555555556,NA,1565,40.7,41,1302,313,24,524,18.7,712,549,77
"S_1483",363582,851715,"Skeibhill Farm",1,0.8,0.8,"Refused/Abandoned","H0052","21/11/2013","Grampian","Scotland","Scotland","22/03/2013","","","Small",2013,"S01000513",46.37,61.85,1.02,1.07,197.21,"S12000034",0.33,138.97,40.23,41.2,7.42,10.76,11.66,30.21,5.55,20.92,5.55,141,1.02,8.2,8001,12,43,3,17,5,3,15,"NOC",22,6.97674418604651,39.5348837209302,11.6279069767442,6.97674418604651,34.8837209302326,881,42.4,43,722,136,19,535,10.5,396,212,54
"S_1484",357628,805919,"BOGHEAD FARM 3 TURIBNES",3,NA,0.06,"Refused/Abandoned","C0094","29/05/2012","Grampian","","Scotland","17/02/2012","","","Small",2012,"S01000344",31.11,24.9,0.64,1.24,153.77,"S12000034",0.09,94.75,10.89,11.4,1.2,5.84,10.04,13.95,2.55,12.13,6.99,295,0.17,7.6,8001,12,43,3,17,5,3,15,"NOC",22,6.97674418604651,39.5348837209302,11.6279069767442,6.97674418604651,34.8837209302326,992,41.1,43,795,239,30,643,25,396,308,78
"S_1485",264642,546375,"Auld Station House",1,NA,0.22,"Refused/Abandoned","IM0025","25/09/2014","Dumfries and Galloway","Scotland","Scotland","15/07/2013","","","Small",2013,"S01000909",84.75,6.63,4.67,1.14,43.11,"S12000006",0.05,59.5,49.74,19.16,8.74,7.24,38.35,16.64,11.74,16.64,0.95,39,0.55,7.6,8008,12,47,14,15,1,7,10,"NOC",24,29.7872340425532,31.9148936170213,2.12765957446809,14.8936170212766,21.2765957446809,951,46.3,50,818,219,27,559,17.4,385,260,68
"S_1486",388634,425201,"Heald Top Farm",1,NA,0.05,"Refused/Abandoned","IF1106","06/12/2012","Lancashire","North West","England","12/09/2012","","","Small",2012,"E01025367",25.16,13.9,0.58,4.03,123.15,"E07000125",1.54,9.64,20.34,38.98,0.11,1.69,1.9,40.39,3.56,3.56,3.56,401,1.1,8.4,2311,1,36,9,24,1,2,NA,"Lab",19,25,66.6666666666667,2.77777777777778,5.55555555555556,NA,1776,38.2,40,1415,407,29,568,26.1,682,574,84
"S_1487",169677,648350,"Point Sands Caravan Park Wind Turbines",2,NA,0.02,"Refused/Abandoned","C0699","20/05/2013","Strathclyde","Scotland","Scotland","20/11/2012","","","Small",2012,"S01000721",26.39,17.69,22.82,11.74,182.45,"S12000035",1.5,75.04,52.36,34.2,11.66,0.98,50.19,4.83,10.71,0.74,0,3,0.91,6.4,8004,12,36,5,0,5,13,13,"NOC",19,13.8888888888889,0,13.8888888888889,36.1111111111111,36.1111111111111,702,43.8,47,568,162,29,419,16.7,314,180,57
"S_1488",293832,705633,"Gleneagles Estate Wind Turbines (resubmission)",2,NA,0.45,"Refused/Abandoned","C0532","09/01/2014","Tayside","Scotland","Scotland","02/07/2012","","","Small",2012,"S01004989",32.41,22.86,0.78,4.72,114.66,"S12000024",3.56,17.28,28.42,18.63,9.61,4.52,3.92,7.04,8.04,7.03,3.84,415,4.91,8,8024,12,41,10,4,5,4,18,"NOC",21,24.390243902439,9.75609756097561,12.1951219512195,9.75609756097561,43.9024390243902,695,43.1,45,583,239,41,426,31,314,223,71
"S_1489",388500,433205,"Swinden Lee Green Farm Wind Turbine",1,0.25,0.25,"Refused/Abandoned","B1461","14/08/2014","Lancashire","North West","England","17/04/2014","","","Small",2014,"E01024868",29.75,7.37,3.69,4.5,117.18,"E07000117",0.42,4.9,20.98,31.06,0.11,3.23,3.9,32.4,0.49,0.49,0.49,263,0.61,6,2303,1,45,5,28,12,0,NA,"Lab",23,11.1111111111111,62.2222222222222,26.6666666666667,0,NA,1221,42.3,44,1007,288,29,367,23.7,520,416,80
"S_1490",414941,581720,"Watch Hill Farm",2,0.1,0.2,"Refused/Abandoned","C3007","14/08/2014","Northumberland","North East","England","02/05/2014","","","Small",2014,"E01027473",11.29,25.27,5.57,0.38,18.45,"E06000048",0.55,19.12,16.77,33.3,3,4.37,6.05,16.16,18.42,16.16,7.91,105,0.72,7,2821,11,67,21,32,11,3,NA,"NOC",34,31.3432835820896,47.7611940298507,16.4179104477612,4.47761194029851,NA,1754,44.4,48,1436,588,41,505,34.1,756,476,63
"S_1491",210079,579588,"Auchencrosh Wind Farm",2,NA,0.11,"Refused/Abandoned","B0757","09/01/2014","Strathclyde","Scotland","Scotland","17/07/2012","","","Small",2012,"S01005522",54.37,48.29,11.92,3.06,106.04,"S12000028",0.48,72.29,101.29,36.8,0.31,0.25,9.5,18.02,6.87,0.06,0.06,160,0.63,8,8026,12,30,10,9,0,2,9,"NOC",16,33.3333333333333,30,0,6.66666666666667,30,636,47.9,52,544,108,20,356,9.3,299,165,55
"S_1492",267132,551710,"Grange Hill",1,0.22,0.22,"Refused/Abandoned","AA082","25/09/2014","Dumfries and Galloway","Scotland","Scotland","13/04/2010","","","Small",2010,"S01000909",81.23,7.11,0.26,0.45,45.63,"S12000006",0.51,54.51,49.23,16.33,3.02,2.99,36.08,10.82,9.9,10.82,2.62,42,0.89,6.6,8008,12,47,18,14,3,2,10,"NOC",24,38.2978723404255,29.7872340425532,6.38297872340426,4.25531914893617,21.2765957446809,951,46.3,50,818,219,27,559,17.4,385,260,68
"S_1493",344844,1007662,"Rennigal 3 WIND TURBINES",3,NA,0.03,"Refused/Abandoned","C0233","21/12/2012","Orkney Islands","Scotland","Scotland","20/06/2012","","","Small",2012,"S01004947",3.14,10.8,0.21,0.74,354.2,"S12000023",1.17,287.29,175.42,66.28,51.3,50.93,50.3,36.74,14.79,4,4,57,0.82,8.5,8030,12,21,0,0,0,21,0,"Ind",11,0,0,0,100,0,760,40.9,42,625,148,24,492,18.7,306,241,79
"S_1494",332693,954768,"Harland House Wind Turbine",1,NA,0.22,"Refused/Abandoned","C0974","18/02/2013","Highland","Scotland","Scotland","16/01/2013","","","Small",2013,"S01003991",4.06,42.04,0.6,0.38,304.36,"S12000017",0.43,233.34,121.12,26.57,3.51,3.48,2.53,1.56,1.55,1.55,1.55,41,0.17,8.2,8018,12,80,0,8,15,35,22,"NOC",41,0,10,18.75,43.75,27.5,622,41,44,506,101,20,411,14.6,274,208,76
"S_1495",363384,844806,"Glendronach Wind Turbine",1,NA,0.22,"Refused/Abandoned","C0753","23/07/2013","Grampian","Scotland","Scotland","23/11/2012","","","Small",2012,"S01000474",40.78,55.82,3.63,0.53,190.44,"S12000034",0.19,132.48,35.1,38.21,3.84,10.1,8.94,32.66,11.84,23.49,8.79,188,1.5,7.8,8001,12,43,3,17,5,3,15,"NOC",22,6.97674418604651,39.5348837209302,11.6279069767442,6.97674418604651,34.8837209302326,625,40.1,42,505,120,24,410,14.1,247,158,64
"S_1496",546557,385504,"Helen House Farm",1,0.5,0.5,"Refused/Abandoned","C1556","21/10/2013","Lincolnshire","East Midlands","England","01/07/2013","","","Small",2013,"E01026099",44.66,9.59,2.15,4.97,25.91,"E07000137",0.34,48.67,103.57,3.49,6.43,11.78,18.53,3.49,3.49,3.49,3.49,0,2.05,6.5,2502,1,60,30,10,4,16,NA,"NOC",31,50,16.6666666666667,6.66666666666667,26.6666666666667,NA,2066,47.7,52,1760,315,18,539,12.6,889,724,81
"S_1497",614135,299834,"Bernard Matthews - Wreningham",1,0.5,0.5,"Refused/Abandoned","AA805","18/11/2013","Norfolk","Eastern","England","09/07/2013","","","Small",2013,"E01026920",15.96,34.7,10.57,2.61,39.02,"E07000149",0.22,82.22,12.48,17.62,5.94,1.85,2.44,17.62,4.65,17.62,1.38,43,1.45,6.3,2607,1,46,36,0,8,2,NA,"Con",24,78.2608695652174,0,17.3913043478261,4.34782608695652,NA,1134,44.3,48,943,300,32,316,32.6,469,396,84
"S_1498",331567,740187,"Davidston Farm - resubmission",1,NA,0.33,"Refused/Abandoned","C1396","06/06/2014","Tayside","Scotland","Scotland","15/04/2013","","","Small",2013,"S01000636",12,24.2,4.93,0.57,106.04,"S12000041",0.52,25.62,26.75,19.47,1.5,9.22,10.7,10.83,5.52,10.83,2.37,214,1.77,8.4,8003,12,29,4,1,1,8,15,"SNP",15,13.7931034482759,3.44827586206897,3.44827586206897,27.5862068965517,51.7241379310345,521,43.6,47,439,118,27,345,22.6,222,116,52
"S_1499",258743,857269,"Dunvournie Farm Wind Turbine",1,0.5,0.5,"Refused/Abandoned","C1021","15/01/2014","Highland","Scotland","Scotland","30/01/2013","","","Small",2013,"S01003905",19.42,26.41,3.73,0.5,243.52,"S12000017",0.12,143.41,40.62,12.06,4.86,0.05,3.55,1.55,2.52,1.53,0.24,97,0.5,6.7,8018,12,80,0,8,15,35,22,"NOC",41,0,10,18.75,43.75,27.5,1166,42.7,46,946,388,41,720,33.3,447,383,86
"S_1500",389100,581400,"Buteland House wind turbine",1,0.5,0.5,"Refused/Abandoned","C1138","21/02/2014","Northumberland","North East","England","16/04/2013","","","Small",2013,"E01027511",32.18,19.21,9.05,3.62,41.25,"E06000048",0.25,39.25,4.1,15.84,11.78,1.9,13.71,16.03,11.14,19.31,1.56,261,2.28,7.7,2821,11,67,21,32,11,3,NA,"NOC",34,31.3432835820896,47.7611940298507,16.4179104477612,4.47761194029851,NA,1105,45.9,49,966,266,28,335,18.5,495,275,56
"S_1501",344970,738877,"Mill of Brighty Wind Turbine",1,NA,0.22,"Refused/Abandoned","B0443","28/01/2013","Tayside","Scotland","Scotland","19/07/2012","","","Small",2012,"S01000632",12.54,37.62,2.82,2.77,97.09,"S12000041",1.04,35.78,32.26,11.33,0.71,2.64,7.77,7.99,4.92,7.99,1.78,158,2.56,8,8003,12,29,4,1,1,8,15,"SNP",15,13.7931034482759,3.44827586206897,3.44827586206897,27.5862068965517,51.7241379310345,539,43.4,45,463,110,24,369,16.5,233,135,58
"S_1502",457017,77727,"Ventnor Golf Club Small Wind Energy Scheme",3,0.22,0.67,"Refused/Abandoned","A0215","05/04/2011","Isle of Wight","South East","England","03/04/2009","","","Small",2009,"E01017364",6.84,0.28,0.16,0.34,2.1,"E06000046",0.34,25.39,23.46,18.05,13.45,22.03,4.32,9.85,0.19,9.85,0.32,0,0,7.1,2121,11,40,24,1,5,10,NA,"Con",21,60,2.5,12.5,25,NA,1509,47,49,1276,338,26,457,23.2,699,520,74
"S_1503",218692,559668,"BALMESH FARM - 3 WIND TURBINES",3,NA,0.15,"Refused/Abandoned","C0030","25/09/2014","Dumfries and Galloway","Scotland","Scotland","09/03/2012","","","Small",2012,"S01000916",69.7,35.82,3.3,3.34,87.69,"S12000006",0.34,87.07,95.8,30.56,2.22,2.84,0.74,3.46,2.74,3.46,2.74,85,2.02,7.1,8008,12,47,14,15,1,7,10,"NOC",24,29.7872340425532,31.9148936170213,2.12765957446809,14.8936170212766,21.2765957446809,1046,45.5,49,870,162,19,606,11.4,482,308,64
"S_1504",515943,472953,"Greenlands Farm",1,NA,0.01,"Refused/Abandoned","AA029","23/06/2011","North Yorkshire","Yorkshire and Humber","England","22/02/2010","","","Small",2010,"E01027833",63.39,38.63,4.98,1.11,0.68,"E07000168",0.8,50.5,20.57,20.93,5.23,0.5,0.81,44.34,2.05,2.05,2.05,103,1.76,7.8,2906,1,50,23,4,5,18,NA,"NOC",26,46,8,10,36,NA,1581,49.1,53,1395,320,23,423,18.2,747,534,71
"S_1505",458666,400869,"J3 Business Park",1,NA,0.22,"Refused/Abandoned","C2506","28/04/2014","South Yorkshire","Yorkshire and Humber","England","17/12/2013","","","Small",2013,"E01007534",7.61,50.93,1.75,2.18,81.67,"E08000017",0.05,1.39,30.24,10.31,1.26,0.04,0.2,26.64,10.31,10.48,0.36,9,0,6.1,5002,5,63,9,50,3,1,NA,"Lab",32,14.2857142857143,79.3650793650794,4.76190476190476,1.58730158730159,NA,2022,31.7,30,1584,159,10,821,4.9,916,302,33
"S_1506",324714,141079,"Castle Hill Quarry",1,0.5,0.5,"Refused/Abandoned","C1628","21/02/2014","Somerset","South West","England","04/06/2013","","","Small",2013,"E01029122",31.92,5.49,2.04,3.83,28.47,"E07000188",0.8,7,16.7,2.08,0.74,7.09,6.67,1.83,1.85,1.85,1.85,6,1.18,6.2,3302,1,48,31,13,2,2,NA,"Con",25,64.5833333333333,27.0833333333333,4.16666666666667,4.16666666666667,NA,1485,43.5,46,1197,332,28,387,25.6,589,467,79
"S_1507",438229,480750,"Thirsk Abbatoir Wind Turbines",3,NA,0.15,"Refused/Abandoned","AA554","03/05/2012","North Yorkshire","Yorkshire and Humber","England","27/10/2011","","","Small",2011,"E01027632",2.67,12.05,0.01,2.18,48.79,"E07000164",1.4,4.19,10.49,22.14,5.11,0.12,2.79,43.03,11.17,11.17,8.46,28,0.82,6.3,2902,1,44,39,0,2,3,NA,"Con",23,88.6363636363636,0,4.54545454545455,6.81818181818182,NA,1484,41.3,43,1200,316,26,429,22.4,595,454,76
"S_1508",327807,738539,"Kettins Wind Turbine",1,0.5,0.5,"Refused/Abandoned","C0522","25/09/2012","Tayside","Scotland","Scotland","22/11/2011","","","Small",2011,"S01005110",12.82,20.97,2.44,3.08,107.18,"S12000024",1.16,21.84,28,21.44,3.07,8.79,10.58,10.72,5.71,10.71,0.74,306,2,9.3,8024,12,41,12,3,8,0,18,"NOC",21,29.2682926829268,7.31707317073171,19.5121951219512,0,43.9024390243902,1115,46.8,50,978,288,29,732,21.2,512,319,62
"S_1509",471320,445580,"Mayfield Grange",2,NA,0.1,"Refused/Abandoned","C1674","06/06/2014","Humberside","Yorkshire and Humber","England","18/07/2013","","","Small",2013,"E01013057",19.93,16.96,8.53,0.13,50.93,"E06000011",0.67,18.21,34.63,1.12,2.06,5.37,9.33,0.91,0.91,0.91,0.91,9,0.56,6.3,2021,11,67,53,6,3,5,NA,"Con",34,79.1044776119403,8.95522388059701,4.47761194029851,7.46268656716418,NA,1503,42.9,45,1243,437,35,450,36,614,523,85
"S_1510",331791,956137,"Biggins Farm Wind Turbine",1,NA,0.22,"Refused/Abandoned","C0973","28/06/2013","Highland","Scotland","Scotland","17/01/2013","","","Small",2013,"S01003991",5.57,40.47,1.51,0.26,305.9,"S12000017",0.46,234.61,122.27,25.88,4.33,4.52,2.76,0.81,0.81,0.81,0.81,25,0.4,7.8,8018,12,80,0,8,15,35,22,"NOC",41,0,10,18.75,43.75,27.5,622,41,44,506,101,20,411,14.6,274,208,76
